name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
ruoyi-ai,https://github.com/ageerle/ruoyi-ai,772,249,Java,ageerle,RuoYi AI 是一个全栈式 AI 开发平台，旨在帮助开发者快速构建和部署个性化的 AI 应用。,2025-03-21T04:00:39Z,2024-01-16T04:16:41Z,7
GPT-WEB-JAVA,https://github.com/a616567126/GPT-WEB-JAVA,760,196,Java,a616567126,基于JDK8 AI 聊天机器人！微信公众号 Midjourney画图、卡密兑换、web 支持ChatGPT、Midjourney画图、sd画图，卡密兑换，易支付，公众号引流，邮件注册🔥,2024-08-27T00:19:55Z,2023-03-28T00:26:43Z,7
gpt-assistant-android,https://github.com/Skythinker616/gpt-assistant-android,750,107,Java,Skythinker616,"【新增思维链支持】免费的ChatGPT API的安卓语音助手，可用音量键唤起并进行语音交流，支持联网、Vision拍照识图、提问模板等功能 | A free ChatGPT API voice assistant for Android, activated via volume keys for voice interaction, supporting features such as network connectivity, Vision photo recognition, and question templates.",2025-03-09T15:12:57Z,2023-09-13T03:08:40Z,19
data-warehouse-learning,https://github.com/Mrkuhuo/data-warehouse-learning,749,121,Java,Mrkuhuo,【2025最新版】 大数据 数据分析 电商系统 实时数仓 离线数仓 数据湖 建设方案及实战代码，涉及组件 #flink #paimon #doris #seatunnel #dolphinscheduler #datart #dinky #hudi #iceberg。,2025-03-18T15:18:08Z,2024-03-02T13:42:48Z,0
GitHub-Chinese-Top-Charts,https://github.com/ChHsiching/GitHub-Chinese-Top-Charts,735,89,Java,ChHsiching,🇨🇳 GitHub中文排行榜，帮助你发现高分优秀中文项目。,2024-10-14T06:41:28Z,2024-10-14T06:39:02Z,0
mysql-fake-server,https://github.com/4ra1n/mysql-fake-server,735,86,Java,4ra1n,MySQL Fake Server (纯Java实现，支持GUI版和命令行版，提供Dockerfile，支持多种常见JDBC利用),2023-09-18T15:13:23Z,2023-05-15T09:06:44Z,4
KryptEY,https://github.com/amnesica/KryptEY,729,33,Java,amnesica,"Android keyboard for secure E2EE communication through the signal protocol in any messenger. Communicate securely and independent, regardless of the legal situation or whether messengers use E2EE",2024-04-21T18:54:45Z,2023-05-13T11:46:40Z,20
microservices,https://github.com/eazybytes/microservices,720,729,Java,eazybytes,"Microservices With Spring, Docker, Kubernetes - Code Examples",2025-01-16T13:16:03Z,2023-07-10T06:44:23Z,0
orion-visor,https://github.com/dromara/orion-visor,698,106,Java,dromara,"一款高颜值、现代化的自动化运维及轻量堡垒机，提供服务器智能运维解决方案。支持资产管理分组、SSH SFTP 终端、文件上传下载、文件在线编辑、命令批量执行、多主机文件分发、cron 表达式配置计划任务，安全保障等。该项目是由 java 实现, 前端使用 vue + arco, 后端使用 springboot, 支持 docker 部署的服务器运维, linux windows 系统运维平台。",2025-03-21T16:59:57Z,2023-06-20T08:01:55Z,9
Harmonic-HN,https://github.com/SimonHalvdansson/Harmonic-HN,692,46,Java,SimonHalvdansson,Modern Android client for Hacker News,2025-03-05T12:35:26Z,2023-05-23T16:36:56Z,44
FadCam,https://github.com/anonfaded/FadCam,688,46,Java,anonfaded,"Seamless background video recorder for Android – ad-free and open-source, with customizable options.",2025-03-18T02:17:14Z,2024-07-06T13:56:00Z,21
santander-dev-week-2023-api,https://github.com/digitalinnovationone/santander-dev-week-2023-api,685,1013,Java,digitalinnovationone,RESTful API da Santander Dev Week 2023 construída em Java 17 com Spring Boot 3.,2024-08-18T01:46:36Z,2023-07-06T12:18:28Z,2
Javacode,https://github.com/navinreddy20/Javacode,681,518,Java,navinreddy20,,2024-07-31T17:39:33Z,2023-01-08T07:29:06Z,2
React-native-projects,https://github.com/hiteshchoudhary/React-native-projects,681,223,Java,hiteshchoudhary,Learn React native with this free series on youtube (powered by Hashnode),2024-06-30T18:16:56Z,2023-02-10T10:44:44Z,9
tgscan,https://github.com/tgscan-dev/tgscan,678,40,Java,tgscan-dev,"Streamline Your Telegram Searches: Find Channels, Groups, and Chat History Effortlessly.",2023-10-31T13:50:34Z,2023-06-19T09:29:20Z,7
smallville,https://github.com/nickm980/smallville,677,56,Java,nickm980,Generative Agents for video games. Based on Generative Agents: Interactive Simulacra of Human Behavior,2023-10-11T01:51:16Z,2023-05-17T16:11:55Z,12
MemShellParty,https://github.com/ReaJason/MemShellParty,669,68,Java,ReaJason,Java 内存马开聚会 🎉,2025-03-09T12:11:06Z,2024-09-01T05:17:19Z,15
llama3.java,https://github.com/mukel/llama3.java,667,81,Java,mukel,Practical Llama 3 inference in Java,2025-01-16T18:05:44Z,2024-04-25T09:09:02Z,9
tugraph-analytics,https://github.com/TuGraph-family/tugraph-analytics,666,81,Java,TuGraph-family,GeaFlow: A Streaming Graph Compute Engine.,2025-03-17T14:54:12Z,2023-06-05T02:52:59Z,30
DataFlow-Engine,https://github.com/risesoft-y9/DataFlow-Engine,666,99,Java,risesoft-y9,数据流引擎是一款面向数据集成、数据同步、数据交换、数据共享、任务配置、任务调度的底层数据驱动引擎。数据流引擎采用管执分离、多流层、插件库等体系应对大规模数据任务、数据高频上报、数据高频采集、异构数据兼容的实际数据问题。,2025-03-20T07:07:25Z,2024-08-26T03:04:35Z,4
Data-Labeling,https://github.com/risesoft-y9/Data-Labeling,663,93,Java,risesoft-y9,数据标注是一款专门对文本数据进行处理和标注的工具，通过简化快捷的文本标注流程和动态的算法反馈，支持用户快速标注关键词并能通过算法持续减少人工标注的成本和时间。数据标注的过程先由人工标注构建基础，再由自动标注反哺人工标注，最后由人工标注进行纠偏，从而大幅度提高标注的精准度和高效性。数据标注需要依赖开源的数字底座进行人员岗位管控。,2025-01-20T04:06:51Z,2024-08-26T03:15:53Z,0
Sesame-TK,https://github.com/TKaxv-7S/Sesame-TK,657,174,Java,TKaxv-7S,芝麻粒TK版,2024-07-24T07:53:06Z,2024-06-20T06:45:03Z,11
manuscript-core,https://github.com/chainbase-labs/manuscript-core,650,126,Java,chainbase-labs,"Manuscript is a revolutionary blockchain data streaming framework. With Manuscript, you can seamlessly integrate on-chain and off-chain data into target data storage for unrestricted querying and analysis",2025-02-24T07:02:27Z,2024-09-24T09:47:52Z,13
chatAir,https://github.com/flyun/chatAir,649,42,Java,flyun,"☁️A native Android app for ChatGPT, Gemini, Claude, and DeepSeek  ☁️ChatGPT、Gemini、Claude 和 DeepSeek 的原生安卓应用程序",2025-03-19T21:21:43Z,2023-10-09T07:34:54Z,33
npscrack,https://github.com/weishen250/npscrack,646,68,Java,weishen250,蓝队利器、溯源反制、NPS 漏洞利用、NPS exp、NPS poc、Burp插件、一键利用,2023-03-14T09:43:45Z,2023-02-16T14:11:38Z,3
ts-rust-zig-deez,https://github.com/ThePrimeagen/ts-rust-zig-deez,646,160,Java,ThePrimeagen,,2023-11-02T18:10:26Z,2023-05-18T19:44:37Z,13
JarEditor,https://github.com/Liubsyy/JarEditor,642,54,Java,Liubsyy,IDEA plugin for directly editing and modifying files in jar without decompression. （一款无需解压直接编辑修改jar包内文件的IDEA插件）,2025-03-15T04:12:37Z,2024-05-11T10:31:17Z,17
teriteri-backend,https://github.com/xunlu129/teriteri-backend,641,116,Java,xunlu129,一个基于 springboot + mybatis-plus 搭建的视频网站平台后端,2025-02-18T03:51:52Z,2023-09-02T20:45:17Z,2
tuxguitar,https://github.com/helge17/tuxguitar,641,59,Java,helge17,Improve TuxGuitar and provide builds,2025-03-20T17:59:39Z,2023-03-06T12:36:01Z,63
Xed-Editor,https://github.com/Xed-Editor/Xed-Editor,640,46,Java,Xed-Editor,Advanced Text Editor for android ,2025-03-21T01:01:59Z,2024-02-21T06:15:55Z,9
bifromq,https://github.com/bifromqio/bifromq,640,62,Java,bifromqio,A Multi-Tenancy MQTT broker adopting Serverless architecture,2025-03-21T10:31:50Z,2023-05-29T07:27:30Z,3
online-exam-system-backend,https://github.com/Alanosy/online-exam-system-backend,633,56,Java,Alanosy,"在线考试系统,springboot+vue",2025-03-20T13:18:47Z,2024-06-01T06:59:25Z,11
JADXecute,https://github.com/LaurieWired/JADXecute,632,54,Java,LaurieWired,JADX-gui scripting plugin for dynamic decompiler manipulation,2024-02-05T00:47:26Z,2023-03-14T00:01:36Z,3
biliSendCommAntifraud,https://github.com/freedom-introvert/biliSendCommAntifraud,631,13,Java,freedom-introvert,哔哩发评反诈,2025-01-22T15:32:12Z,2023-03-27T23:54:13Z,49
jtokkit,https://github.com/knuddelsgmbh/jtokkit,631,44,Java,knuddelsgmbh,JTokkit is a Java tokenizer library designed for use with OpenAI models.,2025-03-14T15:45:30Z,2023-03-19T20:52:37Z,3
WaEnhancer,https://github.com/Dev4Mod/WaEnhancer,630,86,Java,Dev4Mod,WhatsApp tools for Android,2025-03-20T09:23:08Z,2024-04-30T23:56:59Z,69
deepseek4j,https://github.com/pig-mesh/deepseek4j,630,125,Java,pig-mesh,deepseek java sdk ,2025-03-07T05:32:34Z,2025-02-07T03:25:13Z,7
exp,https://github.com/stateIs0/exp,627,93,Java,stateIs0,Java extension plugin and hot swap plugin（Java 扩展点/插件系统，支持热插拔，旨在解决大部分软件的功能定制问题）,2024-11-27T06:43:38Z,2023-08-09T10:44:41Z,8
yuzi-generator,https://github.com/liyupi/yuzi-generator,621,141,Java,liyupi,基于 React + Spring Boot + Picocli + 对象存储的代码生成器共享平台，又分为 3 个循序渐进的子项目：基于命令行的本地代码生成器 + 代码生成器制作工具 + 在线代码生成器平台。实践 Java 命令行应用开发、FreeMarker 模板引擎、多种设计模式、对象存储、十几种优化方法、复杂业务的拆解和系统设计、分布式任务调度系统、Vert.x 响应式编程等,2024-08-14T16:04:45Z,2023-11-02T13:32:10Z,4
AndroidBitmapMonitor,https://github.com/shixinzhang/AndroidBitmapMonitor,621,63,Java,shixinzhang,A bitmap memory usage monitor for Android. Android 图片内存分析工具，可以帮助发现应用的图片使用是否合理。,2024-06-27T06:53:10Z,2023-01-31T16:52:40Z,9
BurpFingerPrint,https://github.com/shuanx/BurpFingerPrint,614,39,Java,shuanx,BurpSuite插件集成Ehole指纹库并进行常见OA弱口令爆破插件,2024-09-05T00:44:13Z,2023-09-08T15:02:51Z,11
xiaou-easyproject-backend,https://github.com/xiaou61/xiaou-easyproject-backend,612,3,Java,xiaou61,后端通用接口代码片段汇总,2024-10-16T14:58:41Z,2023-07-20T01:17:51Z,1
feiyangdigital-bot,https://github.com/youshandefeiyang/feiyangdigital-bot,604,80,Java,youshandefeiyang,这是一个基于SpringBoot和Telegrambot-Api的多功能Telegram群管机器人，Powered By OpenAI And Google Cloud Vision。,2024-09-09T03:14:02Z,2023-09-02T11:01:46Z,0
abg-rpc,https://github.com/annabergite/abg-rpc,601,88,Java,annabergite,,2024-03-04T14:42:48Z,2023-12-16T05:12:09Z,0
SpringBootVul-GUI,https://github.com/wh1t3zer/SpringBootVul-GUI,599,44,Java,wh1t3zer,一个半自动化springboot打点工具，内置目前springboot所有漏洞,2024-11-20T04:09:47Z,2024-09-04T09:31:54Z,2
project-gameface,https://github.com/google/project-gameface,597,81,Java,google,,2024-08-30T23:44:28Z,2023-05-05T11:51:46Z,36
yftrain,https://github.com/qiutiandefeng/yftrain,597,68,Java,qiutiandefeng,学习系统-在线考试系统 企业培训内训系统-企教培系统平台软件,2025-03-17T07:27:20Z,2023-08-15T07:15:19Z,0
Java-week-LinuxTips,https://github.com/Kamilahsantos/Java-week-LinuxTips,586,193,Java,Kamilahsantos,Repositório com o conteúdo da Java Week da LinuxTips,2023-03-30T23:19:42Z,2023-03-15T16:36:47Z,0
yf-boot,https://github.com/yf-team/yf-boot,585,19,Java,yf-team,开箱即用的前后端一体化解决方案，前端基于Vue3+Element Plus，服务端基于SpringBoot+MyBatis+Shiro，拥有完整的用户角色权限系统，代码格式规范，可以快速上手！,2023-09-09T02:17:37Z,2023-08-28T07:27:12Z,0
snail-job,https://github.com/aizuda/snail-job,583,74,Java,aizuda,🔥🔥🔥 灵活，可靠和快速的分布式任务重试和分布式任务调度平台,2025-03-15T03:02:05Z,2023-04-25T05:43:38Z,7
Connector,https://github.com/Sinytra/Connector,578,24,Java,Sinytra,A compatibility layer that allows running Fabric mods on NeoForge,2025-03-10T18:51:16Z,2023-05-25T20:05:12Z,162
stipple-effect,https://github.com/stipple-effect/stipple-effect,576,11,Java,stipple-effect,"Stipple Effect is a pixel art editor that supports animation and scripting (available on Windows, macOS and Linux)",2025-02-24T00:23:05Z,2023-12-09T18:14:11Z,12
shortlink,https://github.com/nageoffer/shortlink,567,69,Java,nageoffer,🔥 热门推荐 🔥 SaaS 短链接系统，承载高并发和海量存储等场景难题。专为实习、校招以及社招而出的最新项目，项目质量不亚于 12306 铁路购票项目。,2025-02-25T01:30:07Z,2023-11-19T16:04:32Z,2
Easycontrol,https://github.com/mingzhixian/Easycontrol,566,181,Java,mingzhixian,易控，帮助你方便的使用手机远程控制手机。,2024-05-31T23:12:25Z,2023-02-09T11:50:58Z,4
odc,https://github.com/oceanbase/odc,561,62,Java,oceanbase,"OceanBase Developer Center(ODC), An open-source, enterprise-grade database tool for collaborative development",2025-03-21T12:28:23Z,2023-08-08T02:05:35Z,341
nekodetector,https://github.com/MCRcortex/nekodetector,560,39,Java,MCRcortex,Nekoclient infection detector,2023-06-11T04:23:51Z,2023-06-07T10:01:14Z,16
langchain-java,https://github.com/HamaWhiteGG/langchain-java,558,109,Java,HamaWhiteGG,"Java version of LangChain, while empowering LLM for Big Data.",2024-03-08T08:19:42Z,2023-05-24T15:22:43Z,17
dax-pay,https://github.com/dromara/dax-pay,553,106,Java,dromara,免费开源的支付网关，支持支付宝、微信、云闪付等通道，提供收单、退款、对账、分账等功能，通过HTTP方式进行调用，不与其他系统产生耦合关联，可以快速集成到各种系统中，提供可视化界面进行管理，便于实现统一的支付信息管理。,2025-03-05T09:14:04Z,2024-02-16T13:08:06Z,1
freechat,https://github.com/freechat-fun/freechat,553,105,Java,freechat-fun,https://freechat.fun,2025-03-21T15:20:53Z,2023-09-25T03:19:03Z,1
gatherBurp,https://github.com/kN6jq/gatherBurp,550,36,Java,kN6jq,一款强大的 burp 安全测试插件，集成多种安全测试功能，支持自动化扫描和手动测试。,2024-12-18T02:05:57Z,2023-07-17T03:12:13Z,2
ZalithLauncher,https://github.com/ZalithLauncher/ZalithLauncher,550,52,Java,ZalithLauncher,"Zalith Launcher is a Minecraft launcher developed based on PojavLauncher, capable of running Minecraft: Java Edition on Android devices.",2025-03-21T14:04:19Z,2023-09-22T15:29:39Z,97
Re-Telegram,https://github.com/Sakion-Team/Re-Telegram,546,26,Java,Sakion-Team,An Xposed module to enhance the Telegram,2025-03-01T07:19:34Z,2023-07-07T03:55:07Z,15
chatbot-api,https://github.com/fuzhengwei/chatbot-api,544,195,Java,fuzhengwei,《ChatGPT AI 问答助手》 开源免费项目，涵盖爬虫接口、ChatGPT API对接、DDD架构设计、镜像打包、Docker容器部署，小巧精悍，流程全面。对于Java编程伙伴来说，非常具有学习价值。,2023-10-15T23:39:04Z,2023-01-19T02:10:40Z,2
eladmin-mp,https://github.com/elunez/eladmin-mp,536,200,Java,elunez,eladmin mybatis-plus版本：项目基于 Spring Boot 2.7.18 、MyBatis-Plus、Spring Security、Redis、Vue的前后端分离的后台管理系统， 权限控制采用 RBAC，支持数据字典与数据权限管理，支持一键生成前后端代码，支持动态路由,2025-02-20T08:54:22Z,2023-06-26T06:42:13Z,3
API-T00L,https://github.com/pykiller/API-T00L,532,52,Java,pykiller,互联网厂商API利用工具。,2024-09-13T12:11:42Z,2023-09-11T14:06:45Z,1
AppRetentionHook,https://github.com/HChenX/AppRetentionHook,528,32,Java,HChenX,Hook 系统 kill 逻辑来实现后台保活 | Hook system kill logic to implement background keep alive,2025-02-17T10:00:28Z,2023-08-23T14:09:44Z,3
Simple,https://github.com/SeaOfNodes/Simple,520,39,Java,SeaOfNodes,A Simple showcase for the Sea-of-Nodes compiler IR,2025-03-19T16:54:47Z,2023-08-19T15:52:57Z,3
flowlong,https://github.com/aizuda/flowlong,519,57,Java,aizuda,飞龙工作流 FlowLong 🐉 真正的国产工作流引擎、json 格式实例模型、仿飞书钉钉审批流程设计器、🚩为中国特色审批匠心打造❗,2025-03-15T15:06:34Z,2023-03-17T07:59:15Z,0
Sesame,https://github.com/LazyImmortal/Sesame,516,64,Java,LazyImmortal,芝麻粒,2025-01-22T07:16:18Z,2024-07-24T06:25:59Z,3
YongYouNcTool,https://github.com/wgpsec/YongYouNcTool,514,51,Java,wgpsec,用友NC系列漏洞检测利用工具，支持一键检测、命令执行回显、文件落地、一键打入内存马、文件读取等,2023-08-19T14:50:28Z,2023-08-19T10:10:56Z,1
KeyboardGPT,https://github.com/Mino260806/KeyboardGPT,511,10,Java,Mino260806,LSPosed Module to integrate Generative AI like ChatGPT in keyboard.,2025-03-15T16:16:18Z,2024-07-26T13:52:23Z,15
KCloud-Platform-IoT,https://github.com/KouShenhai/KCloud-Platform-IoT,509,132,Java,KouShenhai,KCloud-Platform-IoT（老寇IoT云平台）是一个企业级微服务架构的IoT云平台。采用DDD(领域驱动设计)思想，基于Spring Boot 3.4.3、Spring Cloud 2024.0.1、Spring Cloud Alibaba 2023.0.3.2 最新版本开发的云服务多租户IoT平台，家人们，点个star！拜托啦~,2025-03-21T10:49:55Z,2023-01-12T06:53:54Z,53
langchain4j-aideepin,https://github.com/moyangzhan/langchain4j-aideepin,509,139,Java,moyangzhan,"基于AI的工作效率提升工具（聊天、绘画、知识库、工作流） | Ai-based productivity tools (Chat,Draw,RAG,Workflow etc)",2025-03-21T11:34:51Z,2023-08-08T02:45:05Z,3
JavaRce,https://github.com/Whoopsunix/JavaRce,507,59,Java,Whoopsunix,Common Exploitation Techniques for Java RCE Vulnerabilities in Real-World Scenarios | 实战场景较通用的 Java Rce 相关漏洞的利用方式,2025-03-06T05:22:06Z,2023-08-18T08:40:21Z,1
yu-rpc,https://github.com/liyupi/yu-rpc,502,112,Java,liyupi,鱼皮的 24 年新项目，基于 Java + Etcd + Vert.x 的高性能 RPC 框架，用新颖的技术栈从 0 到 1 带大家开发轮子。教程由浅入深，可以学习并实践基于 Vert.x 的网络服务器、序列化器、基于 Etcd 和 ZooKeeper 的注册中心、反射、动态代理、自定义网络协议、多种设计模式（单例 / 工厂 / 装饰者等）、负载均衡器设计、重试和容错机制、Spring Boot Starter 注解驱动开发等，大幅提升架构设计能力。,2024-07-31T03:49:50Z,2024-02-19T02:32:35Z,2
cloudSec,https://github.com/libaibaia/cloudSec,495,58,Java,libaibaia,云安全利用工具-云平台AK/SK-WEB利用工具，添加AK/SK自动检测资源，无需手动执行，支持云服务器、存储桶、数据库操作,2024-12-19T14:09:21Z,2023-04-17T14:10:30Z,9
yu-picture,https://github.com/liyupi/yu-picture,495,76,Java,liyupi,编程导航的新项目，基于 Vue 3 + Spring Boot + COS + WebSocket 的企业级智能协同云图库平台。项目应用场景广泛，可作为表情包网站、设计素材网站、壁纸网站、个人云盘、企业活动相册等。用户可以在平台公开上传和检索图片素材；管理员可以上传、审核和管理分析图片；个人用户可将图片上传至私有空间进行批量管理、检索、编辑和分析；企业可开通团队空间并邀请成员，共享图片并实时协同编辑图片。技术栈包括 MySQL 分库分表、Redis + Caffeine 多级缓存、COS 对象存储、Sa-Token 权限控制、DDD 领域驱动设计、WebSocket 实时通讯、JUC、Disruptor、AI 绘图大模型、设计模式等。从 0 到 1 的真实企业级项目设计开发，绝对让你收获满满,2025-02-20T11:53:46Z,2024-12-03T11:15:25Z,0
abap-cleaner,https://github.com/SAP/abap-cleaner,490,52,Java,SAP,ABAP cleaner applies 95+ cleanup rules to ABAP code at a single keystroke,2024-12-23T09:17:02Z,2023-04-21T12:07:31Z,105
LIME,https://github.com/Chipppppppppp/LIME,489,28,Java,Chipppppppppp,Adkiller for LINE,2025-03-17T02:21:28Z,2024-01-19T03:31:13Z,20
java-go-python,https://github.com/jushahulian/java-go-python,489,5,Java,jushahulian,"包含海量课程各类it学习视频教程，最新版，持续更新，java视频教程，python视频教程，go视频教程,C,C++,C#视频教程,前端，数据库，大数据，人工智能视频教程，AIGC视频教程，ChatGPT，软件测试视频教程，网络安全/逆向视频教程，鸿蒙应用开发，Android等学习课程分享。",2024-10-08T01:21:43Z,2023-12-29T05:41:07Z,0
chatgpt-spring-boot-starter,https://github.com/linux-china/chatgpt-spring-boot-starter,487,76,Java,linux-china,Spring Boot ChatGPT Starter,2025-02-19T07:00:25Z,2023-06-17T10:28:13Z,0
vprofile-project,https://github.com/hkhcoder/vprofile-project,486,2502,Java,hkhcoder,,2025-03-05T14:27:41Z,2023-06-21T14:50:44Z,6
shell-analyzer,https://github.com/4ra1n/shell-analyzer,485,87,Java,4ra1n,通过 JAVA AGENT 查杀内存马，提供简易方便的 GUI 界面，一键反编译目标环境内存马进行分析，支持远程查杀和本地查杀（注意：仅供本地复现分析学习，请勿用于正式和生产环境）,2024-12-04T06:35:50Z,2023-02-04T07:31:02Z,3
Jetbrains-Help,https://github.com/NotoChen/Jetbrains-Help,484,240,Java,NotoChen,一个有助于提升Jetbrains服务商相关产品易用性的工具,2025-03-18T06:46:53Z,2024-04-11T07:43:19Z,0
ai-dial-core,https://github.com/epam/ai-dial-core,476,24,Java,epam,"The main component of AI DIAL, which provides unified API to different chat completion and embedding models, assistants, and applications",2025-03-21T17:31:28Z,2023-09-07T09:10:27Z,26
RPC-Java,https://github.com/youngyangyang04/RPC-Java,473,116,Java,youngyangyang04,【代码随想录知识星球】项目分享-手撕RPC框架🔥,2025-03-08T14:22:25Z,2024-04-16T07:36:56Z,10
ViaFabricPlus,https://github.com/ViaVersion/ViaFabricPlus,466,51,Java,ViaVersion,"Fabric mod to connect to EVERY Minecraft server version (Release, Beta, Alpha, Classic, Snapshots, Bedrock) with QoL fixes to the gameplay",2025-03-21T16:32:14Z,2023-02-11T15:10:34Z,42
home-assistant-floor-plan,https://github.com/shmuelzon/home-assistant-floor-plan,465,13,Java,shmuelzon,Home Assistant Floor Plan Generator Plugin For Sweet Home 3D,2025-03-16T19:15:23Z,2024-02-03T14:33:06Z,9
springboot-demo,https://github.com/Harries/springboot-demo,464,197,Java,Harries,"a simple springboot demo with some components for example: redis,solr,rockmq and so on.",2025-03-10T02:21:03Z,2023-12-01T07:13:12Z,7
inspector,https://github.com/KimJun1010/inspector,460,39,Java,KimJun1010,IDEA代码审计辅助插件（深信服深蓝实验室天威战队强力驱动）,2025-03-10T01:17:34Z,2024-06-21T13:10:35Z,6
omweather,https://github.com/woheller69/omweather,458,18,Java,woheller69,,2025-03-15T11:06:56Z,2023-02-18T11:07:17Z,4
LowLevelDesign,https://github.com/kousiknath/LowLevelDesign,457,81,Java,kousiknath,Various Low Level Object Oriented System Design problems are discussed in this space,2025-02-02T17:50:23Z,2023-09-02T13:37:15Z,0
Chunker,https://github.com/HiveGamesOSS/Chunker,456,49,Java,HiveGamesOSS,Convert Minecraft worlds between Java Edition and Bedrock Edition,2025-03-20T13:33:45Z,2024-08-12T08:28:37Z,6
bibliothecarius,https://github.com/coderabbit214/bibliothecarius,455,78,Java,coderabbit214,Quickly build services to integrate your local data and AI models.,2023-06-16T11:20:57Z,2023-03-26T09:26:24Z,4
llm-apps-java-spring-ai,https://github.com/ThomasVitale/llm-apps-java-spring-ai,454,89,Java,ThomasVitale,Samples showing how to build Java applications powered by Generative AI and LLMs using Spring AI and Spring Boot.,2025-03-10T21:56:32Z,2024-01-14T11:04:15Z,2
GitHub-Chinese-Top-Charts,https://github.com/rzando-org/GitHub-Chinese-Top-Charts,453,86,Java,rzando-org,,2024-06-02T18:20:33Z,2024-06-02T18:20:26Z,0
spring-boot-startup-report,https://github.com/maciejwalkowiak/spring-boot-startup-report,448,23,Java,maciejwalkowiak,Spring Boot Startup Report library generates an interactive Spring Boot application startup report that lets you understand what contributes to the application startup time and perhaps helps to optimize it.,2024-01-14T14:57:34Z,2023-03-09T06:14:59Z,1
dslist-backend,https://github.com/devsuperior/dslist-backend,447,256,Java,devsuperior,,2025-01-20T01:54:37Z,2023-05-06T15:11:56Z,4
FaceRecognition-Android,https://github.com/Faceplugin-ltd/FaceRecognition-Android,446,216,Java,Faceplugin-ltd,"Face recognition SDK Android with 3D passive liveness detection (Face Detection, Face Landmarks, Face Recognition, Face Liveness, Face Pose, Face Expression, Face attributes)",2025-03-15T02:21:31Z,2024-02-22T19:14:45Z,0
mjga-scaffold,https://github.com/ccmjga/mjga-scaffold,445,24,Java,ccmjga,🔥 一个与 IntelliJ IDEA 配套的 Java 脚手架，你的专属生产力工具。,2025-02-24T02:52:29Z,2023-12-26T01:58:43Z,2
kv4p-ht,https://github.com/VanceVagell/kv4p-ht,444,70,Java,VanceVagell,Open source handheld ham radio project KV4P-HT,2025-03-21T11:32:52Z,2024-03-04T00:10:42Z,80
DetSql,https://github.com/saoshao/DetSql,444,22,Java,saoshao,Burp插件，快速探测可能存在SQL注入的请求并标记，提高测试效率,2025-03-01T09:18:27Z,2024-09-03T14:58:23Z,1
java-sdk,https://github.com/modelcontextprotocol/java-sdk,443,82,Java,modelcontextprotocol,The official Java SDK for Model Context Protocol servers and clients. Maintained in collaboration with Spring AI,2025-03-21T17:11:37Z,2025-01-20T17:52:58Z,10
legacy-lands-library,https://github.com/LegacyLands/legacy-lands-library,437,82,Java,LegacyLands,"A comprehensive toolkit for Minecraft server plugin development, supporting Spigot/Paper/Folia platforms.",2025-03-17T06:44:45Z,2024-12-18T13:08:39Z,0
WutheringWavesTool,https://github.com/leck995/WutheringWavesTool,435,8,Java,leck995,鸣潮助手，鸣潮工具集与启动器，主要功能有获取角色信息，解锁帧率，实现库街区签到，游戏时长统计以及抽卡分析(支持国际服账号)。,2025-01-04T10:42:08Z,2024-07-04T10:52:50Z,14
HUIZHI-ChargeOS-cloud,https://github.com/roinli/HUIZHI-ChargeOS-cloud,434,217,Java,roinli,⚡️慧知开源充电平台全套源码⚡️;⚡️完整业务流程⚡️； ①SpringCloud、MySQL、Netty、时序数据库、云快充协议1.5  云快充协议1.6、互联互通协议、多租户、分时计费。 ②H5、小程序、管理后台、多商户、模拟桩。 ③充电平台技术解决方案。,2024-12-02T07:51:07Z,2024-03-20T11:55:18Z,2
easy-rpc,https://github.com/shaogezhu/easy-rpc,431,35,Java,shaogezhu,一款基于Netty+Zookeeper+Spring实现的轻量级Java RPC框架。提供服务注册，发现，负载均衡，支持API调用，Spring集成和Spring Boot starter使用。是一个学习RPC工作原理的良好示例。,2023-04-11T03:25:44Z,2023-02-22T14:32:24Z,1
scavenger,https://github.com/naver/scavenger,431,44,Java,naver,A runtime dead code analysis tool,2025-03-21T09:49:42Z,2023-01-13T10:52:33Z,7
mMicroG,https://github.com/inotia00/mMicroG,430,18,Java,inotia00,,2023-05-01T09:34:36Z,2023-04-21T23:11:21Z,0
vagent,https://github.com/veo/vagent,430,52,Java,veo,多功能 java agent 内存马,2023-10-08T10:17:36Z,2023-05-11T03:08:53Z,4
santander-dev-week-2023,https://github.com/falvojr/santander-dev-week-2023,429,568,Java,falvojr,Java RESTful API criada para a Santander Dev Week,2024-08-18T17:49:45Z,2023-07-21T09:26:28Z,9
java-echo-generator,https://github.com/pen4uin/java-echo-generator,422,40,Java,pen4uin,一款支持自定义的 Java 回显载荷生成工具｜A customizable Java echo payload generation tool.,2025-01-12T12:34:31Z,2023-09-27T12:55:53Z,0
MobileCTF,https://github.com/r0ysue/MobileCTF,422,48,Java,r0ysue,体系化、实战化、step by step、目标清晰且具体的一个打怪升级、成长路径规划图,2024-02-07T03:22:50Z,2023-06-22T06:31:25Z,0
timemachineplus,https://github.com/epcdiy/timemachineplus,421,53,Java,epcdiy,苹果timemachine复刻，超越，可支持本地磁盘数据和局域网拉取备份其他电脑，支持多备份硬盘分布式存储，java开发，全平台支持,2023-07-24T15:40:07Z,2023-07-01T01:58:19Z,5
