name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
genspark2api,https://github.com/deanxv/genspark2api,468,155,Go,deanxv,,2025-03-14T07:30:38Z,2024-12-23T12:23:34Z,3
pryingdeep,https://github.com/iudicium/pryingdeep,466,33,Go,iudicium,Prying Deep - An OSINT tool to collect intelligence on the dark web.,2024-09-03T09:13:38Z,2023-10-01T12:43:17Z,0
WeaverExploit_All,https://github.com/zhaoyumi/WeaverExploit_All,465,44,Go,zhaoyumi,泛微最近的漏洞利用工具（PS：2023）,2023-12-14T09:15:43Z,2023-06-26T03:12:47Z,8
finder,https://github.com/Diatessaron/finder,463,1,Go,Diatessaron,*Tinder for films*,2025-01-20T16:17:09Z,2024-01-10T22:17:51Z,0
Hooka,https://github.com/D3Ext/Hooka,462,64,Go,D3Ext,Shellcode loader generator with multiples features,2024-12-31T10:12:46Z,2023-02-13T20:43:03Z,3
llama-swap,https://github.com/mostlygeek/llama-swap,461,25,Go,mostlygeek,transparent proxy server on demand model swapping for llama.cpp (or any local OpenAPI compatible server),2025-03-20T22:50:32Z,2024-10-04T04:06:01Z,5
prep,https://github.com/pijng/prep,461,10,Go,pijng,Golang comptime. Pure blasphemy,2024-12-24T17:10:00Z,2024-08-24T10:35:06Z,0
caddy-waf,https://github.com/fabriziosalmi/caddy-waf,461,17,Go,fabriziosalmi,"Caddy WAF (Regex Rules, IP and DNS filtering, Rate Limiting, GeoIP, Tor, Anomaly Detection)",2025-03-13T10:09:33Z,2025-01-02T12:13:56Z,4
goqite,https://github.com/maragudk/goqite,460,13,Go,maragudk,Go queue library built on SQLite and inspired by AWS SQS.,2024-11-06T09:38:06Z,2024-01-15T15:43:05Z,11
jiotv_go,https://github.com/JioTV-Go/jiotv_go,458,112,Go,JioTV-Go,"Unlock the magic of JioTV across all your devices, without the need for the JioTV App. Crafted with love in Golang for a delightful blend of speed and efficiency! 🌟✨",2025-03-18T11:56:14Z,2023-08-24T06:12:43Z,14
discuit,https://github.com/discuitnet/discuit,458,56,Go,discuitnet,A free and open-source community discussion platform.,2025-03-13T20:53:26Z,2023-11-30T14:50:01Z,43
SugarDB,https://github.com/EchoVault/SugarDB,456,31,Go,EchoVault,Embeddable and distributed in-memory alternative to Redis.,2025-02-19T08:21:58Z,2023-07-01T15:03:59Z,19
clipse,https://github.com/savedra1/clipse,455,23,Go,savedra1,Configurable TUI clipboard manager for Unix,2025-03-10T11:32:08Z,2024-02-08T20:24:29Z,24
llgo,https://github.com/goplus/llgo,454,37,Go,goplus,A Go compiler based on LLVM in order to better integrate Go with the C ecosystem including Python,2025-03-20T07:47:43Z,2023-12-10T00:16:07Z,41
openai-go,https://github.com/rakyll/openai-go,453,35,Go,rakyll,Go client libraries for OpenAI,2023-11-29T15:18:18Z,2023-02-24T22:07:28Z,1
Pandora-Box,https://github.com/snakem982/Pandora-Box,453,28,Go,snakem982,A Simple Mihomo GUI.,2025-03-21T11:03:20Z,2023-11-07T15:12:04Z,3
slog-multi,https://github.com/samber/slog-multi,453,20,Go,samber,"🚨 Design workflows of slog handlers: pipeline, middleware, fanout, routing, failover, load balancing...",2025-02-04T13:20:35Z,2023-04-10T14:19:20Z,1
e1s,https://github.com/keidarcy/e1s,453,24,Go,keidarcy,E1S - Easily Manage AWS ECS Resources in Terminal(~k9s for ECS) 🐱,2025-03-18T01:44:21Z,2023-06-18T12:57:58Z,0
beyond,https://github.com/zhoushuguang/beyond,451,73,Go,zhoushuguang,"Based on the go-zero framework of large-scale microservices practical project, see all say yes!",2024-11-24T10:03:08Z,2023-08-26T03:21:44Z,6
cursusdb,https://github.com/cursusdb/cursusdb,449,13,Go,cursusdb,CursusDB is an open-source distributed in-memory yet persisted document oriented database system with real time capabilities. ,2024-05-06T05:05:22Z,2023-11-22T13:26:09Z,0
SunnyNet,https://github.com/qtgolang/SunnyNet,449,75,Go,qtgolang,Sunny网络中间件,2025-02-23T12:08:08Z,2023-07-31T16:39:06Z,12
go-wallet-sdk,https://github.com/okx/go-wallet-sdk,447,180,Go,okx,"Multi-chain golang signature sdk, supports bitcoin, ethereum, solana, ton, etc.",2025-03-18T09:05:32Z,2023-07-17T07:52:17Z,2
wgo,https://github.com/bokwoon95/wgo,447,11,Go,bokwoon95,Live reload for Go apps. Watch arbitrary files and respond with arbitrary commands. Supports running multiple invocations in parallel.,2025-02-27T16:08:39Z,2023-01-12T09:24:24Z,1
resonate,https://github.com/resonatehq/resonate,447,38,Go,resonatehq,"Resonate Server - A CLI, Durable Promise store, and Task Framework",2025-03-20T15:25:58Z,2023-08-09T19:07:14Z,17
sessionprobe,https://github.com/dub-flow/sessionprobe,446,37,Go,dub-flow,"SessionProbe is a multi-threaded tool designed for penetration testing and bug bounty hunting. It evaluates user privileges in web applications by taking a session token and checking access across a list of URLs, highlighting potential authorization issues.",2024-03-28T14:12:01Z,2023-08-02T10:32:45Z,0
poe-openai-proxy,https://github.com/juzeon/poe-openai-proxy,446,95,Go,juzeon,A wrapper that lets you use the reverse-engineered Python library poe-api library as if it was the OpenAI API for ChatGPT. You can connect your favorite OpenAI API based apps to this proxy and enjoy the ChatGPT API for free!,2023-08-02T14:44:41Z,2023-04-20T07:57:02Z,30
cli,https://github.com/anchordotdev/cli,446,8,Go,anchordotdev,,2025-03-21T13:37:39Z,2023-04-06T03:04:47Z,16
pg-schema-diff,https://github.com/stripe/pg-schema-diff,445,30,Go,stripe,Go library for diffing Postgres schemas and generating SQL migrations,2025-02-11T00:46:39Z,2023-04-11T15:28:16Z,37
KrillinAI,https://github.com/krillinai/KrillinAI,444,39,Go,krillinai," A video translation and dubbing tool powered by LLMs, offering professional-grade translations and one-click full-process deployment. It can generate content optimized for platforms like YouTube，TikTok, and Shorts.  基于AI大模型的视频翻译和配音工具，专业级翻译，一键部署全流程，可以生成适配抖音，小红书，哔哩哔哩，视频号，TikTok，Youtube Shorts等形态的内容",2025-03-19T13:03:10Z,2024-12-17T01:59:22Z,5
AListLiteAndroid,https://github.com/LeoHaoVIP/AListLiteAndroid,444,28,Go,LeoHaoVIP,AList 即装即用 · 一款专为 Android 打造的 AList 安卓服务端 | 支持 Android 5.0,2025-02-27T14:40:53Z,2024-01-11T01:17:14Z,7
webmesh,https://github.com/webmeshproj/webmesh,443,19,Go,webmeshproj,"A simple, distributed, zero-configuration WireGuard mesh solution",2023-12-14T22:26:05Z,2023-05-28T19:34:15Z,5
pgstream,https://github.com/xataio/pgstream,441,14,Go,xataio,PostgreSQL replication with DDL changes,2025-03-19T09:01:38Z,2024-04-10T13:14:14Z,24
shmipc-go,https://github.com/cloudwego/shmipc-go,441,34,Go,cloudwego,A high performance inter-process communication golang library developed by CloudWeGo,2024-10-28T06:31:21Z,2023-03-06T07:50:59Z,10
dbchaos,https://github.com/adaptive-scale/dbchaos,440,9,Go,adaptive-scale,Stress-test your database with pre-defined queries,2024-05-14T07:30:07Z,2023-12-30T15:43:39Z,3
yaklang,https://github.com/yaklang/yaklang,440,53,Go,yaklang,A programming language exclusively designed for cybersecurity,2025-03-21T15:51:35Z,2023-04-29T05:21:07Z,6
k8s-cleaner,https://github.com/gianlucam76/k8s-cleaner,439,29,Go,gianlucam76,"Cleaner is a Kubernetes controller that identifies unused or unhealthy resources, helping you maintain a streamlined and efficient Kubernetes cluster. It provides flexible scheduling, label filtering, Lua-based selection criteria, resource removal or update and notifications via Slack, Webex and Discord. it can also automate clusters operations.",2025-03-21T19:51:13Z,2023-12-06T12:22:28Z,7
tortoise,https://github.com/mercari/tortoise,438,23,Go,mercari,Tortoise: Shell-Shockingly-Good Kubernetes Autoscaling,2025-03-11T01:03:05Z,2023-04-03T03:19:57Z,27
buzzer,https://github.com/google/buzzer,438,34,Go,google,,2024-08-14T11:02:39Z,2023-03-21T13:22:02Z,8
medama,https://github.com/medama-io/medama,437,8,Go,medama-io,"Self-hostable, privacy-focused website analytics.",2024-12-29T14:24:13Z,2023-10-04T15:41:31Z,27
karpenter-provider-azure,https://github.com/Azure/karpenter-provider-azure,437,73,Go,Azure,AKS Karpenter Provider,2025-03-21T20:03:53Z,2023-11-06T15:40:47Z,47
aikit,https://github.com/sozercan/aikit,436,36,Go,sozercan,"🏗️ Fine-tune, build, and deploy open-source LLMs easily!",2025-03-17T03:13:08Z,2023-09-20T02:31:11Z,20
withdrawer,https://github.com/base/withdrawer,436,273,Go,base,Golang utility for proving and finalizing withdrawals from op-stack chains.,2025-02-11T09:00:06Z,2023-07-30T03:49:44Z,2
Feishu-Midjourney,https://github.com/ConnectAI-E/Feishu-Midjourney,435,81,Go,ConnectAI-E,🍎 飞书 x midjourney = 你真正的创意伙伴,2025-02-26T05:52:08Z,2023-04-12T14:17:24Z,10
go-secdump,https://github.com/jfjallid/go-secdump,435,45,Go,jfjallid,Tool to remotely dump secrets from the Windows registry,2025-02-21T19:16:11Z,2023-02-23T17:02:50Z,1
resocks,https://github.com/RedTeamPentesting/resocks,435,33,Go,RedTeamPentesting,mTLS-Encrypted Back-Connect SOCKS5 Proxy,2023-09-19T10:43:29Z,2023-05-02T08:42:15Z,0
walrus,https://github.com/seal-io/walrus,433,48,Go,seal-io,"Walrus is an open-source application management platform based on IaC tools including OpenTofu, Terraform and others. It helps platform engineers build golden paths for developers and empowers developers with self-service capabilities. ",2024-06-11T20:20:13Z,2023-02-07T03:30:09Z,167
tetrigo,https://github.com/Broderick-Westrope/tetrigo,433,16,Go,Broderick-Westrope,Play Tetris in your terminal.,2025-01-01T11:49:38Z,2023-11-12T02:44:11Z,6
roboden-game,https://github.com/quasilyte/roboden-game,433,35,Go,quasilyte,An indirect control real-time strategy game about robot colonies,2024-06-02T17:35:02Z,2023-02-08T08:45:41Z,6
Choccy,https://github.com/l3yx/Choccy,432,45,Go,l3yx,GitHub项目监控 && CodeQL自动扫描   (GitHub project monitoring && CodeQL automatic analysis),2025-01-19T12:59:12Z,2023-11-20T13:41:42Z,0
proxmox-csi-plugin,https://github.com/sergelogvinov/proxmox-csi-plugin,432,32,Go,sergelogvinov,Proxmox CSI Plugin,2025-03-11T03:30:54Z,2023-04-23T12:47:37Z,16
gollm,https://github.com/teilomillet/gollm,430,41,Go,teilomillet,Unified Go interface for Language Model (LLM) providers. Simplifies LLM integration with flexible prompt management and common task functions.,2025-03-17T18:46:42Z,2024-07-18T15:59:02Z,5
netfetch,https://github.com/deggja/netfetch,429,25,Go,deggja,Kubernetes tool for scanning clusters for network policies and identifying unprotected workloads.,2025-03-14T08:13:59Z,2023-11-21T20:17:27Z,21
popple,https://github.com/hoorayman/popple,429,21,Go,hoorayman,"Popple is a distributed, highly available, general-purpose key/value database based on the Raft protocol.",2023-03-21T02:59:34Z,2023-02-24T00:31:51Z,0
ravel,https://github.com/valyentdev/ravel,428,12,Go,valyentdev,An open-source containers-as-microVMs orchestrator.,2025-01-25T09:58:29Z,2024-08-08T09:17:03Z,3
kurtosis,https://github.com/kurtosis-tech/kurtosis,426,70,Go,kurtosis-tech,A platform for packaging and launching ephemeral backend stacks with a focus on approachability for the average developer. ,2025-03-21T16:02:31Z,2023-02-14T15:44:55Z,268
it,https://github.com/theHamdiz/it,425,4,Go,theHamdiz,"A collection of helpful error handling, performance measuring, execution retrial, benchmarking & other useful patterns for golang under one package.",2025-02-05T20:45:04Z,2024-11-10T15:15:43Z,0
firefly,https://github.com/Brum3ns/firefly,425,38,Go,Brum3ns,Black box fuzzer for web applications,2024-07-03T17:28:32Z,2023-02-10T13:56:11Z,1
lockfree,https://github.com/bruceshao/lockfree,424,33,Go,bruceshao,lockfree queue,2023-08-16T09:11:00Z,2023-02-03T09:52:45Z,5
mcp-golang,https://github.com/metoro-io/mcp-golang,423,45,Go,metoro-io,Write Model Context Protocol servers in few lines of go code. Docs at https://mcpgolang.com,2025-01-28T15:24:42Z,2024-12-07T15:52:56Z,18
spot,https://github.com/umputun/spot,423,38,Go,umputun,A user-friendly and efficient tool for the effortless deployment and configuration of resources on remote machines.,2025-03-18T00:19:19Z,2023-04-21T01:18:48Z,8
ssh-tpm-agent,https://github.com/Foxboron/ssh-tpm-agent,423,24,Go,Foxboron,:computer: :key: ssh-agent for TPMs,2025-03-18T22:15:26Z,2023-07-27T15:13:29Z,4
cloudsword,https://github.com/wgpsec/cloudsword,423,34,Go,wgpsec,一款帮助云租户发现和测试云上风险、增强云上防护能力的综合性开源工具,2025-03-08T02:51:46Z,2024-12-21T02:07:40Z,0
openserp,https://github.com/karust/openserp,421,48,Go,karust,"Get Google, Yandex, Baidu search engine results via API or CLI for free 🎉",2024-05-11T23:57:44Z,2023-06-23T00:03:08Z,6
LGS-Helper,https://github.com/SpenserCai/LGS-Helper,421,21,Go,SpenserCai,"Help you easily run games on SteamDeck, Ubuntu Linux distributions, including but not limited to: localization, unlocking DLC, etc.",2025-02-14T05:39:02Z,2023-01-31T01:40:29Z,4
sub2clash,https://github.com/nitezs/sub2clash,421,64,Go,nitezs,将节点和订阅转换为 clash(meta) 配置,2025-03-10T01:28:38Z,2023-09-12T10:37:42Z,4
erpc,https://github.com/erpc/erpc,420,31,Go,erpc,eRPC — fault-tolerant evm rpc proxy,2025-03-19T11:14:51Z,2024-05-06T10:32:04Z,1
sd-webui-discord,https://github.com/SpenserCai/sd-webui-discord,419,17,Go,SpenserCai,SD-WEBUI-DISCORD is a Discord bot developed in Go language for stable-diffusion-webui. It utilizes the sd-webui-go to invoke the sd-webui API and supports cluster deployment of multiple sd-webui nodes with automatic scheduling and allocation.,2024-04-16T12:35:10Z,2023-08-17T11:10:50Z,4
swiss,https://github.com/cockroachdb/swiss,419,19,Go,cockroachdb,Go port of Google's Swiss Table hash table,2025-03-11T10:46:09Z,2024-02-08T16:57:48Z,2
enum,https://github.com/orsinium-labs/enum,418,19,Go,orsinium-labs,Type safe enums for Go without code generation or reflection,2024-08-04T03:18:13Z,2023-08-29T11:48:21Z,0
opbnb,https://github.com/bnb-chain/opbnb,418,178,Go,bnb-chain,,2025-03-21T15:39:29Z,2023-05-30T06:36:29Z,0
go-attention,https://github.com/takara-ai/go-attention,417,11,Go,takara-ai,A full attention mechanism and transformer in pure go.,2025-02-13T12:51:12Z,2025-02-10T15:46:35Z,2
myduckserver,https://github.com/apecloud/myduckserver,417,17,Go,apecloud,"Unified MySQL, Postgres & FlightSQL Server, Powered by DuckDB.",2025-01-17T09:04:02Z,2024-08-22T10:28:34Z,36
coroutine,https://github.com/dispatchrun/coroutine,416,13,Go,dispatchrun,Durable coroutines for Go,2024-07-09T19:20:24Z,2023-09-01T23:24:16Z,8
radish,https://github.com/Dhravya/radish,415,22,Go,Dhravya,"Super fast drop-in replacement of the in memory key-value store Redis, made in Golang",2025-02-23T06:16:03Z,2024-03-26T03:28:48Z,1
CodeWeaver,https://github.com/tesserato/CodeWeaver,415,31,Go,tesserato,"Weave your codebase into a single, navigable Markdown document",2025-03-12T13:28:03Z,2024-09-04T11:24:43Z,6
fupo_for_yonyou,https://github.com/novysodope/fupo_for_yonyou,415,31,Go,novysodope,用友漏洞检测，持续更新漏洞检测模块,2024-01-23T08:47:13Z,2023-07-12T04:28:15Z,8
parquet-go,https://github.com/parquet-go/parquet-go,414,63,Go,parquet-go,High-performance Go package to read and write Parquet files,2025-03-02T21:33:11Z,2023-07-12T16:50:35Z,51
