name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
gpt-llama.cpp,https://github.com/keldenl/gpt-llama.cpp,599,70,JavaScript,keldenl,"A llama.cpp drop-in replacement for OpenAI's GPT endpoints, allowing GPT-powered apps to run off local llama.cpp models instead of OpenAI.",2023-06-12T03:59:29Z,2023-04-17T02:07:04Z,28
expo-apple-targets,https://github.com/EvanBacon/expo-apple-targets,596,48,JavaScript,EvanBacon,Config Plugin to setup Apple targets,2025-01-27T01:10:54Z,2023-06-08T22:21:38Z,14
easy-dotnet,https://github.com/dotnet-easy/easy-dotnet,593,45,JavaScript,dotnet-easy,A Simple Way to Learn. NET,2023-10-16T17:05:13Z,2023-04-11T07:01:18Z,9
100xdevs_2.0,https://github.com/chandankushwahaa/100xdevs_2.0,592,165,JavaScript,chandankushwahaa,100xdevs cohort 2.0 by @hkirat. Contain all the Notes and Assignment,2025-02-15T06:59:19Z,2023-12-16T13:02:58Z,0
Zero-To-FullStack-JS-Course,https://github.com/HuXn-WebDev/Zero-To-FullStack-JS-Course,590,223,JavaScript,HuXn-WebDev,Everything you need to become a Full Stack JavaScript MONSTER 💛,2024-07-16T14:51:05Z,2023-08-10T19:13:44Z,1
gemini-playground,https://github.com/tech-shrimp/gemini-playground,589,3154,JavaScript,tech-shrimp,"Deploy a Gemini multimodal chat website in 10 seconds, Severless!         只需准备一个Gemini API Key，10秒即可部署一个Gemini多模态对话的网站。",2025-02-14T11:29:17Z,2025-01-03T10:13:57Z,16
digitomize,https://github.com/digitomize/digitomize,588,302,JavaScript,digitomize,"Digitomize, part of Microsoft for Startups Founders Hub, is an open-source platform that combines two main sections: Contests and User Profiles. It allows users to explore upcoming coding contests and dynamically create developer portfolios.",2025-01-02T18:37:12Z,2023-08-02T19:46:47Z,20
auto-extension-manager,https://github.com/JasonGrass/auto-extension-manager,588,22,JavaScript,JasonGrass,a chrome extension manager where you can add rules,2024-11-17T07:22:36Z,2023-05-31T03:00:01Z,53
posex,https://github.com/hnmr293/posex,587,74,JavaScript,hnmr293,Posex - Estimated Image Generator for Pose2Image,2024-02-03T20:35:19Z,2023-02-15T17:49:04Z,29
intro,https://github.com/open-sauced/intro,582,122,JavaScript,open-sauced,Empowering Your Open Source Journey: From First Contribution to Project Leadership,2024-10-24T20:19:07Z,2023-04-26T05:32:49Z,7
osint_toolkit,https://github.com/dev-lu/osint_toolkit,580,97,JavaScript,dev-lu,A full stack web application that combines many tools and services for security analysts into a single tool. ,2025-02-16T23:55:23Z,2023-01-02T16:57:10Z,2
devFind,https://github.com/shyamtawli/devFind,580,595,JavaScript,shyamtawli,"devFind is an open source project that aims to create a platform for developers to showcase their skills and connect with potential collaborators, all in a user-friendly and searchable format.",2025-03-21T17:10:49Z,2023-04-17T14:03:41Z,0
ezytdl,https://github.com/sylviiu/ezytdl,579,29,JavaScript,sylviiu,Advanced electron-based frontend for yt-dlp,2025-03-03T21:38:03Z,2023-05-06T23:34:53Z,82
react-server-components,https://github.com/epicweb-dev/react-server-components,579,51,JavaScript,epicweb-dev,Understand React Server Components and Server Actions by building a framework with them.,2025-03-06T22:03:09Z,2024-03-22T20:23:48Z,0
vscode-settings-json,https://github.com/glennraya/vscode-settings-json,579,176,JavaScript,glennraya,"VS Code settings JSON, CSS, and JS files for IDE minimalist.",2025-02-22T11:44:39Z,2024-05-17T08:33:32Z,0
cascii-core,https://github.com/casparwylie/cascii-core,577,9,JavaScript,casparwylie,A web-based ASCII and Unicode diagram builder written in vanilla Javascript,2025-03-21T18:12:33Z,2025-03-08T13:06:48Z,0
openwrt_win64-ddns-cdnip,https://github.com/yonggekkk/openwrt_win64-ddns-cdnip,576,323,JavaScript,yonggekkk,OpenWrt软路由/Win64电脑专用优选IP一键脚本，支持ddns(批量IP解析同个域名，单个IP解析单个域名)与无域名模式，13个端口任意选，支持优选官方IP与反代IP切换，支持TG、Pushplus推送通知，软路由适配passwall、passwall2、ssr-plus、clash、openclash、bypass、v2raya、helloworld、homeproxy、mihomotproxy、ShellCrash多种代理插件,2024-05-08T06:14:30Z,2023-09-08T12:27:33Z,2
welcome-to-docker,https://github.com/docker/welcome-to-docker,575,1919,JavaScript,docker,,2025-03-20T02:03:12Z,2023-02-24T13:19:06Z,5
bob-plugin-akl-deepl-free-translate,https://github.com/akl7777777/bob-plugin-akl-deepl-free-translate,573,39,JavaScript,akl7777777,"**DeepL免秘钥,免启服务**,双击使用,免费无限次使用,(**新增DeepL单词查询功能**)根据网页版JavaScript加密算法逆向开发的bobplugin;所以只要官网的算法不改,理论上就可以无限使用;(重大更新!!!回馈老用户,现已优化,频繁访问后仍然可以继续免费翻译!!) **apiKey is not required,No account password required**",2024-08-30T02:43:44Z,2023-02-17T03:31:35Z,12
win11hdr-srgb-to-gamma2.2-icm,https://github.com/dylanraga/win11hdr-srgb-to-gamma2.2-icm,573,13,JavaScript,dylanraga,Transform Windows 11's virtual SDR-in-HDR curve from piecewise sRGB to Gamma 2.2 ,2024-07-18T23:54:51Z,2023-06-02T18:40:33Z,37
Surge,https://github.com/cc63/Surge,572,21,JavaScript,cc63,适用于Surge的模块,2025-02-23T02:36:49Z,2023-05-08T12:21:31Z,0
ars0n-framework,https://github.com/R-s0n/ars0n-framework,571,144,JavaScript,R-s0n,A Modern Framework for Bug Bounty Hunting,2025-02-18T21:04:45Z,2023-02-25T22:45:09Z,0
MyWalletScan,https://github.com/wxtsky/MyWalletScan,570,665,JavaScript,wxtsky,,2024-02-27T13:04:36Z,2023-04-30T13:00:15Z,0
cf-workers-proxy,https://github.com/jonssonyan/cf-workers-proxy,569,440,JavaScript,jonssonyan,Cloudflare Workers HTTP 反向代理,2025-03-18T05:10:35Z,2024-07-26T19:12:15Z,1
internet_archive_downloader,https://github.com/elementdavv/internet_archive_downloader,568,40,JavaScript,elementdavv,A chrome/firefox extension that download books from Internet Archive(archive.org) and HathiTrust Digital Library (hathitrust.org),2024-12-08T04:48:35Z,2023-03-07T06:42:46Z,14
sky-take-out,https://github.com/shuhongfan/sky-take-out,564,145,JavaScript,shuhongfan,黑马程序员最新Java项目实战《苍穹外卖》，最适合新手的SpringBoot+SSM企业级项目实战  相比于瑞吉外卖苍穹外卖的业务更加真实完整，用户端改为微信小程序，登录改为了微信登录，加入了统计报表，来单提醒，客户催单，订单管理等功能，业务实现了闭环。技术选型更加丰富和实用。可以认为是增强版瑞吉外卖  ,2023-07-13T07:15:25Z,2023-07-05T08:23:56Z,4
Living_With_Sister-Monochrome_Fantasy-Android-Chinese_Localization,https://github.com/ArchiDreamZ/Living_With_Sister-Monochrome_Fantasy-Android-Chinese_Localization,563,31,JavaScript,ArchiDreamZ,妹相随：黑白世界的缤纷冒险-安卓版（黑白版&彩绘版），彼梦精翻汉化&彩绘整合,2024-12-14T16:19:44Z,2024-04-11T11:51:49Z,7
nextjs-portfolio,https://github.com/judygab/nextjs-portfolio,563,325,JavaScript,judygab,portfolio website in nextjs 13,2024-08-13T17:52:27Z,2023-08-15T01:42:16Z,11
Game-Save-Manager,https://github.com/dyang886/Game-Save-Manager,562,16,JavaScript,dyang886,Easily backup and restore your game saves anytime,2025-03-21T01:03:52Z,2024-01-02T21:17:33Z,2
Memory-Cache,https://github.com/Mozilla-Ocho/Memory-Cache,562,25,JavaScript,Mozilla-Ocho, MemoryCache is an experimental development project to turn a local desktop environment into an on-device AI agent,2024-04-19T16:30:59Z,2023-09-21T16:14:38Z,10
regex,https://github.com/slevithan/regex,561,13,JavaScript,slevithan,"JS regexes + future. A template tag for readable, high-performance, native JS regexes with extended syntax, context-aware interpolation, and always-on best practices.",2025-02-25T11:35:07Z,2024-05-29T22:49:47Z,2
TizenBrew,https://github.com/reisxd/TizenBrew,560,39,JavaScript,reisxd,A way to experience modded websites and you can install newer apps without fighting with Tizen Studio,2025-02-28T14:39:25Z,2024-02-03T20:10:40Z,7
gpt4v-browsing,https://github.com/unconv/gpt4v-browsing,558,250,JavaScript,unconv,Web Scraping with GPT-4 Vision API and Puppeteer,2024-01-31T15:42:41Z,2023-11-24T14:04:49Z,0
fun-with-sockets,https://github.com/Momciloo/fun-with-sockets,556,28,JavaScript,Momciloo,,2023-12-04T19:44:19Z,2023-11-23T10:03:22Z,0
codapi-js,https://github.com/nalgeon/codapi-js,551,33,JavaScript,nalgeon,"Interactive code examples for documentation, education and fun.",2024-12-21T11:36:55Z,2023-08-16T17:31:51Z,1
React-10-Projects,https://github.com/anshuopinion/React-10-Projects,550,111,JavaScript,anshuopinion,,2024-05-27T15:28:54Z,2023-04-16T10:54:08Z,0
react-use-c,https://github.com/elnardu/react-use-c,550,16,JavaScript,elnardu,Use C in your React!,2023-10-30T11:09:13Z,2023-10-28T01:09:17Z,4
real-time-demo-app,https://github.com/fal-ai/real-time-demo-app,548,147,JavaScript,fal-ai,A demo application using fal.realtime and the lightning fast SDXL API provided by fal,2024-09-24T21:36:11Z,2024-02-21T20:36:52Z,2
firew0rks,https://github.com/addyosmani/firew0rks,545,31,JavaScript,addyosmani,Fireworks in your terminal 🎆,2024-12-31T23:23:12Z,2024-12-31T21:39:29Z,1
domloggerpp,https://github.com/kevin-mizu/domloggerpp,545,53,JavaScript,kevin-mizu,"A browser extension that allows you to monitor, intercept, and debug JavaScript sinks based on customizable configurations. ",2025-03-07T15:05:43Z,2023-10-25T15:04:02Z,11
frontend-interview-preparation,https://github.com/ishwarrimal/frontend-interview-preparation,544,121,JavaScript,ishwarrimal,Everything required to crack frontend interview,2024-11-29T05:41:48Z,2023-05-31T16:30:27Z,1
fullstack-chat-app,https://github.com/burakorkmez/fullstack-chat-app,543,148,JavaScript,burakorkmez,Real Time Chat App with Awesome UI,2024-11-20T09:23:10Z,2024-11-18T14:14:11Z,5
react-english,https://github.com/hiteshchoudhary/react-english,539,140,JavaScript,hiteshchoudhary,A fun react series in future,2024-08-08T01:27:34Z,2023-08-21T08:14:46Z,5
FastStream,https://github.com/Andrews54757/FastStream,539,34,JavaScript,Andrews54757,"Stream videos without buffering in the browser. An extension that gives you a better, accessible video player designed for your needs.",2025-03-19T05:29:14Z,2023-02-16T05:37:14Z,9
mern-advanced-auth,https://github.com/burakorkmez/mern-advanced-auth,538,145,JavaScript,burakorkmez,Authentication Simplified - Project Based Tutorial,2024-09-22T22:59:50Z,2024-08-03T22:11:20Z,0
diciotech,https://github.com/levxyca/diciotech,537,90,JavaScript,levxyca,"O Diciotech é um dicionário tech online colaborativo, construído com HTML, SASS e JavaScript, e open source. Nossa missão é ajudar pessoas de todos os níveis a entenderem termos e conceitos relacionados à tecnologia de forma clara e simples.",2025-02-12T12:36:34Z,2023-05-17T20:23:58Z,27
ComfyUI-N-Sidebar,https://github.com/Nuked88/ComfyUI-N-Sidebar,536,25,JavaScript,Nuked88,A simple sidebar for your ConfyUI!,2024-09-12T20:12:08Z,2024-03-20T19:51:04Z,29
yangtai,https://github.com/checkToke/yangtai,536,34,JavaScript,checkToke,青龙面板、上车， 巴奴火锅、一汽大众、海底捞、屈臣氏、霸王茶姬、华住会、东呈会、万达酒店、益禾堂 自动签到 ,2025-03-04T00:52:56Z,2024-06-24T02:35:49Z,9
e18e,https://github.com/e18e/e18e,533,15,JavaScript,e18e,,2025-03-20T15:03:15Z,2024-04-16T07:38:29Z,1
octos,https://github.com/underpig1/octos,532,4,JavaScript,underpig1,HTML live wallpaper engine :rocket:,2023-10-20T08:28:03Z,2023-03-17T23:53:48Z,7
ComfyUI-disty-Flow,https://github.com/diStyApps/ComfyUI-disty-Flow,530,26,JavaScript,diStyApps,Flow is a custom node designed to provide a user-friendly interface for ComfyUI.,2025-01-04T18:03:37Z,2024-10-15T15:50:34Z,25
every-uuid,https://github.com/nolenroyalty/every-uuid,530,28,JavaScript,nolenroyalty,in case I forget one,2024-12-08T14:22:40Z,2024-12-02T21:47:21Z,9
x-ui,https://github.com/sing-web/x-ui,530,113,JavaScript,sing-web,xray panel that supports multi-protocol and multi-user,2024-05-29T00:47:36Z,2023-04-09T19:08:58Z,4
humanfs,https://github.com/humanwhocodes/humanfs,528,14,JavaScript,humanwhocodes,A modern filesystem API for JavaScript,2025-03-17T17:41:02Z,2023-12-12T21:53:09Z,1
JavaSecLab,https://github.com/whgojp/JavaSecLab,528,48,JavaScript,whgojp,JavaSecLab is a comprehensive Java vulnerability platform｜​ JavaSecLab是一款综合型Java漏洞平台，提供相关漏洞缺陷代码、修复代码、漏洞场景、审计SINK点、安全编码规范，覆盖多种漏洞场景，友好用户交互UI……,2025-03-21T09:00:18Z,2024-05-16T12:39:33Z,2
sdweb-easy-prompt-selector,https://github.com/blue-pen5805/sdweb-easy-prompt-selector,527,161,JavaScript,blue-pen5805,,2023-09-27T00:43:53Z,2023-02-15T06:26:46Z,10
tsimp,https://github.com/tapjs/tsimp,524,13,JavaScript,tapjs,,2024-10-22T15:13:34Z,2023-10-13T23:05:48Z,16
project_ai_summarizer,https://github.com/adrianhajdin/project_ai_summarizer,521,144,JavaScript,adrianhajdin,,2023-12-30T11:44:37Z,2023-04-21T10:00:06Z,14
ai_gallery,https://github.com/selfboot/ai_gallery,519,35,JavaScript,selfboot,Some interesting AI-generated showcase pages,2025-03-20T06:31:47Z,2024-06-28T08:00:04Z,0
ChatGPT-Gnome-Desktop-Extension,https://github.com/HorrorPills/ChatGPT-Gnome-Desktop-Extension,518,38,JavaScript,HorrorPills,ChatGPT Gnome Desktop Extension | Talk with ChatGPT from your menubar!,2025-02-19T09:02:38Z,2023-01-13T13:24:07Z,22
dom3d,https://github.com/OrionReed/dom3d,517,11,JavaScript,OrionReed,Browser extension to view and debug the DOM in 3D space.,2024-04-03T21:43:05Z,2024-03-27T20:25:22Z,7
patchright,https://github.com/Kaliiiiiiiiii-Vinyzu/patchright,516,9,JavaScript,Kaliiiiiiiiii-Vinyzu,Undetected version of the Playwright testing and automation library.,2025-03-20T09:23:13Z,2023-11-07T19:50:56Z,5
chat-api,https://github.com/ai365vip/chat-api,513,118,JavaScript,ai365vip,OpenAI 接口聚合管理，我们致力于提供优质的API接入服务，让您可以轻松集成先进的AI模型至您的产品和服务。,2025-03-21T17:36:28Z,2023-12-27T06:31:38Z,30
X-Bogus,https://github.com/B1gM8c/X-Bogus,511,169,JavaScript,B1gM8c,抖音X-Bogus生成接口,2023-03-02T08:52:38Z,2023-03-02T08:20:49Z,14
CloudPaste,https://github.com/ling-drag0n/CloudPaste,511,315,JavaScript,ling-drag0n,基于 Cloudflare Workers 的在线剪贴板和文件分享服务，支持 Markdown、阅后即焚、文本/文件分享、密码保护等功能,2025-01-22T20:16:51Z,2024-11-22T20:44:35Z,3
Get-cookies.txt-LOCALLY,https://github.com/kairi003/Get-cookies.txt-LOCALLY,509,52,JavaScript,kairi003,"Get cookies.txt, NEVER send information outside.",2025-03-08T19:21:14Z,2023-03-01T13:03:43Z,5
PromptAppGPT,https://github.com/mleoking/PromptAppGPT,509,75,JavaScript,mleoking,A rapid prompt app development framework based on GPT,2023-12-09T08:48:41Z,2023-05-28T10:46:41Z,1
view-loggers,https://github.com/lulu5239/view-loggers,508,195,JavaScript,lulu5239,,2024-12-20T23:31:20Z,2024-02-27T11:08:32Z,3
composing-programs-zh,https://github.com/csfive/composing-programs-zh,507,91,JavaScript,csfive,🦊 CS61A 教材 Composing Programs 的中文翻译,2025-01-22T01:20:53Z,2023-02-09T07:00:35Z,1
getgrass-bot-js,https://github.com/cmalf/getgrass-bot-js,507,343,JavaScript,cmalf,A Node.js script to automate grass Season 2 mining.,2025-03-07T12:34:18Z,2024-11-11T00:23:40Z,0
aws-bootcamp-cruddur-2023,https://github.com/ExamProCo/aws-bootcamp-cruddur-2023,504,354,JavaScript,ExamProCo,This is the starting codebase that will be used in the FREE AWS Cloud Project Bootcamp 2023,2024-07-10T16:57:25Z,2023-02-05T16:16:28Z,2
kill-doc,https://github.com/systemmin/kill-doc,503,53,JavaScript,systemmin,看到经常有小伙伴们需要下载一些免费文档，但是相关网站浏览体验不好各种广告，各种登录验证，需要很多步骤才能下载文档，该脚本就是为了解决您的烦恼而诞生，尽可能做到自动化,2025-03-21T08:02:10Z,2024-05-18T02:30:25Z,4
eShopSupport,https://github.com/dotnet/eShopSupport,503,138,JavaScript,dotnet,A reference .NET application using AI for a customer support ticketing system,2025-02-27T23:26:23Z,2024-04-30T10:24:51Z,11
p5.brush,https://github.com/acamposuribe/p5.brush,501,27,JavaScript,acamposuribe,"Unlock custom brushes, natural fill effects and intuitive hatching in p5.js",2024-10-27T14:53:20Z,2023-10-30T01:24:31Z,3
speedtest,https://github.com/cloudflare/speedtest,500,38,JavaScript,cloudflare,Component to perform network speed tests against Cloudflare's edge network,2025-01-27T15:06:59Z,2023-03-02T12:15:24Z,11
wvg,https://github.com/FoxRefire/wvg,500,93,JavaScript,FoxRefire,Chrome/Firefox extension for pen-testing to retrieve encryption keys of Widevine protected content !DON'T DECRYPT CONTENT UNLESS YOU HAVE THE RIGHT TO DO IT!,2024-10-29T14:58:59Z,2024-04-08T23:41:45Z,13
DeepLX-Serverless,https://github.com/guobao2333/DeepLX-Serverless,498,148,JavaScript,guobao2333,DeepL Free API for Serverless,2025-01-15T02:56:57Z,2024-08-08T08:07:39Z,3
papers.cool,https://github.com/bojone/papers.cool,497,10,JavaScript,bojone,Cool Papers - Immersive Paper Discovery,2025-03-18T02:39:06Z,2024-01-02T08:05:32Z,44
cf-ip-scanner,https://github.com/vfarid/cf-ip-scanner,494,239,JavaScript,vfarid,Cloudflare IP Scanner ,2024-07-18T06:40:40Z,2023-03-14T20:20:58Z,4
mp-vx-insight,https://github.com/pudongping/mp-vx-insight,494,36,JavaScript,pudongping,微信公众号小助手，扩展了一键获取微信公众号文章封面图、全部文章、一键采集文章内容等功能。,2025-02-14T08:30:08Z,2024-07-03T03:33:09Z,1
mastodon-bird-ui,https://github.com/ronilaukkarinen/mastodon-bird-ui,492,53,JavaScript,ronilaukkarinen,"🐘🐦 Mastodon web UI, but strongly inspired by Twitter.",2025-03-04T20:55:02Z,2023-03-08T13:26:01Z,4
postmarks,https://github.com/ckolderup/postmarks,491,39,JavaScript,ckolderup,a single-user bookmarking website designed to live on the Fediverse,2024-05-22T10:27:16Z,2023-01-21T07:43:53Z,69
llavavision,https://github.com/lxe/llavavision,489,32,JavaScript,lxe,"A simple ""Be My Eyes"" web app with a llama.cpp/llava backend",2023-11-28T07:49:04Z,2023-11-06T00:48:45Z,2
chatgpt-artifacts,https://github.com/ozgrozer/chatgpt-artifacts,489,85,JavaScript,ozgrozer,Bring Claude's Artifacts feature to ChatGPT,2024-08-01T17:37:38Z,2024-06-23T20:32:48Z,7
nuclei-ai-extension,https://github.com/projectdiscovery/nuclei-ai-extension,488,39,JavaScript,projectdiscovery,Nuclei AI - Browser Extension for Rapid Nuclei Template Generation,2024-12-14T20:55:30Z,2023-05-22T11:59:06Z,2
Surge,https://github.com/xzxxn777/Surge,487,107,JavaScript,xzxxn777,JavaScript Scripts for Surge,2025-03-19T01:46:41Z,2024-03-16T03:48:10Z,6
exui,https://github.com/turboderp-org/exui,487,46,JavaScript,turboderp-org,Web UI for ExLlamaV2,2025-02-05T22:50:35Z,2023-10-29T20:03:05Z,31
Oops.js,https://github.com/HeyPuter/Oops.js,485,7,JavaScript,HeyPuter,🤭 Oops.js: Add powerful undo/redo capabilities to your app,2025-01-09T18:23:40Z,2024-08-05T23:43:43Z,1
Pkmer-Docs,https://github.com/PKM-er/Pkmer-Docs,485,187,JavaScript,PKM-er,Pkmer知识管理共建项目,2025-03-17T14:58:00Z,2023-03-27T09:47:07Z,1
HiveSpace,https://github.com/HiveSpaceAI/HiveSpace,484,267,JavaScript,HiveSpaceAI,,2024-11-25T23:23:27Z,2024-09-19T19:32:46Z,0
xiaozhi,https://github.com/78/xiaozhi,484,208,JavaScript,78,Build your own AI friend,2025-01-26T15:39:00Z,2024-08-31T14:03:26Z,3
