name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
linuxcheckshoot,https://github.com/sun977/linuxcheckshoot,179,31,Shell,sun977,linux应急响应检查脚本单机终极版,2025-03-20T11:12:45Z,2023-08-20T02:14:40Z,3
npmprune,https://github.com/xthezealot/npmprune,179,10,Shell,xthezealot,Prune unnecessary files from node_modules,2024-12-14T10:09:20Z,2023-11-29T00:20:34Z,1
tofuenv,https://github.com/tofuutils/tofuenv,179,5,Shell,tofuutils,OpenTofu version manager,2024-10-16T20:29:22Z,2023-12-26T20:00:06Z,14
crawler,https://github.com/getcursor/crawler,178,120,Shell,getcursor,Easily show documentation to Cursor's coding AI,2025-03-10T11:47:56Z,2023-07-08T22:18:43Z,0
kopylot,https://github.com/avsthiago/kopylot,177,18,Shell,avsthiago,An AI-Powered assistant for Kubernetes developers,2024-01-24T19:55:10Z,2023-03-28T05:23:44Z,5
QQsign_docs,https://github.com/CikeyQi/QQsign_docs,176,24,Shell,CikeyQi,在Koyeb上获取QQSign通过Unidbg,2024-02-01T13:18:03Z,2023-06-29T05:43:38Z,0
gpt-cli,https://github.com/CristiVlad25/gpt-cli,176,17,Shell,CristiVlad25,"Access GPT3, ChatGPT, and GPT4 straight from your terminal",2023-03-22T15:52:20Z,2023-01-08T15:09:05Z,0
alx-system_engineering-devops,https://github.com/Kboateng346/alx-system_engineering-devops,176,0,Shell,Kboateng346,,2024-08-23T01:05:15Z,2023-10-27T00:47:28Z,0
gr33n37-ip-changer,https://github.com/gr33n37/gr33n37-ip-changer,176,52,Shell,gr33n37,tool used to change your IP every second your want,2024-07-05T13:15:28Z,2024-04-19T17:45:26Z,1
linux-docs,https://github.com/FrameworkComputer/linux-docs,175,34,Shell,FrameworkComputer,Linux Markdown Guides,2025-03-14T09:08:51Z,2023-04-13T00:45:22Z,1
UnspamifyUbuntu,https://github.com/Skyedra/UnspamifyUbuntu,175,9,Shell,Skyedra,Remove spam from Ubuntu,2024-06-16T02:20:02Z,2023-03-17T23:50:39Z,6
rustdesk-server-pro,https://github.com/rustdesk/rustdesk-server-pro,174,83,Shell,rustdesk,Some scripts for RustDesk Server Pro are hosted here.,2025-03-05T13:02:20Z,2023-07-03T16:06:12Z,77
xray-vless-reality,https://github.com/crazypeace/xray-vless-reality,174,50,Shell,crazypeace,"Xray, VLESS_Reality模式 极简一键脚本",2024-11-16T03:30:28Z,2023-05-26T17:43:55Z,1
bookworm-scripts,https://github.com/drewgrif/bookworm-scripts,174,40,Shell,drewgrif,x11 window managers,2025-01-26T20:06:41Z,2023-06-20T20:49:13Z,0
webcamize,https://github.com/cowtoolz/webcamize,174,4,Shell,cowtoolz,"Use almost any camera as a webcam—DSLRs, mirrorless, camcorders, and even point-and-shoots",2025-01-10T19:09:18Z,2023-08-07T14:15:45Z,1
iSeq,https://github.com/BioOmics/iSeq,174,12,Shell,BioOmics,"Download sequencing data and metadata from  GSA, SRA, ENA, and DDBJ databases.  ",2025-03-14T03:26:08Z,2024-05-05T16:19:24Z,1
xmonad_eww_dotfiles,https://github.com/Tail-R/xmonad_eww_dotfiles,174,6,Shell,Tail-R,my lovely personal linux setup,2023-11-23T01:56:38Z,2023-08-30T14:22:50Z,0
steam-deck,https://github.com/pikdum/steam-deck,173,14,Shell,pikdum,"steam deck tools, currently only vortex",2025-01-25T20:43:00Z,2023-02-07T06:30:40Z,20
minimal-tmux-status,https://github.com/niksingh710/minimal-tmux-status,173,22,Shell,niksingh710,A simple minimal tmux theme that does shows prefix key press status.,2024-11-04T04:47:12Z,2023-09-02T20:26:27Z,0
