name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
HighlightSwift,https://github.com/appstefan/HighlightSwift,134,22,Swift,appstefan,Code syntax highlighting in Swift and SwiftUI,2024-11-27T17:42:48Z,2023-05-11T15:17:41Z,6
mkprivacy,https://github.com/apparata/mkprivacy,134,6,Swift,apparata,UI tool for creating Apple privacy manifest property lists.,2024-07-31T10:41:58Z,2024-07-22T00:37:19Z,0
SafeDI,https://github.com/dfed/SafeDI,134,6,Swift,dfed,Compile-time-safe dependency injection in Swift,2025-03-12T19:25:55Z,2023-11-23T02:41:03Z,0
KarrotListKit,https://github.com/daangn/KarrotListKit,134,4,Swift,daangn,"KarrotListKit offers a suite of declarative UI APIs for UIKit applications, enabling seamless implementation of data-driven lists.",2025-01-24T08:30:25Z,2024-01-22T08:44:29Z,1
LangSwitch,https://github.com/Nikeev/LangSwitch,134,8,Swift,Nikeev,"LangSwitch - is a super-simple MacOS app that switches your keyboard languages one by one by pressing Fn/🌐 button. No popups, no delay.",2024-09-25T15:13:58Z,2023-07-05T17:36:40Z,10
MachOKit,https://github.com/p-x9/MachOKit,134,11,Swift,p-x9,🔬 A Swift library for parsing mach-o files to obtain various information.,2025-03-21T08:51:13Z,2023-11-28T08:15:31Z,9
OBCalendar,https://github.com/oBilet/OBCalendar,133,3,Swift,oBilet,"OBCalendar is designed for simplicity and customization, it allows you to build beautiful and functional calendar interfaces effortlessly.",2024-12-26T10:58:30Z,2024-09-23T14:19:30Z,0
SettingsAccess,https://github.com/orchetect/SettingsAccess,133,6,Swift,orchetect,Better SwiftUI Settings Scene Access on macOS,2025-01-27T22:38:25Z,2023-09-14T02:31:22Z,0
visionOS-Explorer,https://github.com/castlewong/visionOS-Explorer,133,7,Swift,castlewong,"Explore visionOS: Collection of Code Samples, Tutorials and Valuable Resources",2024-11-06T12:09:36Z,2023-06-05T17:03:32Z,0
achico,https://github.com/nuance-dev/achico,133,5,Swift,nuance-dev,A minimal free macOS local file compressor app,2024-11-20T19:04:07Z,2024-11-01T01:25:39Z,1
Figproxy,https://github.com/ideo/Figproxy,133,7,Swift,ideo,"Software that allows Figma to talk to hardware, enabling the creation of rapid prototypes of physical devices.",2024-05-29T23:43:29Z,2024-04-15T20:07:40Z,4
web-serve,https://github.com/jaywcjlove/web-serve,132,7,Swift,jaywcjlove,Create local network servers effortlessly with a user-friendly interface. Manage multiple servers running simultaneously in the background. Enable mod rewrite for Single Page Applications (SPA) with just one click.,2024-12-03T08:53:10Z,2024-08-27T18:50:37Z,2
AspirinShot,https://github.com/goodwhale/AspirinShot,131,2,Swift,goodwhale,"Painless App Store screenshots with SwiftUI, in Xcode",2025-02-04T10:25:43Z,2023-06-29T21:27:29Z,0
ReerCodable,https://github.com/reers/ReerCodable,131,2,Swift,reers,Codable extensions using Swift Macro,2025-03-05T07:22:32Z,2024-10-15T03:48:03Z,0
ATProtoKit,https://github.com/MasterJ93/ATProtoKit,131,22,Swift,MasterJ93,"A straightforward solution for using AT Protocol and Bluesky, written in Swift.",2025-03-16T15:09:11Z,2024-02-15T17:50:18Z,10
Tuist_Modular_Template,https://github.com/baekteun/Tuist_Modular_Template,130,19,Swift,baekteun,Tuist Modular Architecture Template,2024-11-18T08:57:02Z,2023-01-04T16:02:49Z,2
PagePeelSwipe,https://github.com/Elaidzha1940/PagePeelSwipe,130,16,Swift,Elaidzha1940,⌨️ Page Peel Swipe. Swipe gestures just got a whole lot cooler with this sleek and interactive page curl effect.,2024-04-18T06:00:58Z,2024-04-12T14:42:02Z,0
Canvas,https://github.com/kevinhermawan/Canvas,129,6,Swift,kevinhermawan,DALL·E playground for the Mac,2024-08-05T10:40:38Z,2023-12-25T16:52:37Z,1
swift-winui,https://github.com/thebrowsercompany/swift-winui,129,11,Swift,thebrowsercompany,Swift language bindings for WinUI3 ,2024-12-04T16:18:48Z,2024-02-14T02:06:17Z,0
OpenAITodoList,https://github.com/Archetapp/OpenAITodoList,129,15,Swift,Archetapp,A todo list that uses prompts from a user to create tasks for the day.,2024-04-12T07:20:06Z,2024-01-21T00:52:47Z,0
